"Label (Grouping)","Population for whom poverty status is determined","Population for whom poverty status is determined!!AGE","Population for whom poverty status is determined!!AGE!!Under 18 years","Population for whom poverty status is determined!!AGE!!Under 18 years!!Under 5 years","Population for whom poverty status is determined!!AGE!!Under 18 years!!5 to 17 years","Population for whom poverty status is determined!!AGE!!Under 18 years!!Related children of householder under 18 years","Population for whom poverty status is determined!!AGE!!18 to 64 years","Population for whom poverty status is determined!!AGE!!18 to 64 years!!18 to 34 years","Population for whom poverty status is determined!!AGE!!18 to 64 years!!35 to 64 years","Population for whom poverty status is determined!!AGE!!60 years and over","Population for whom poverty status is determined!!AGE!!65 years and over","Population for whom poverty status is determined!!SEX","Population for whom poverty status is determined!!SEX!!Male","Population for whom poverty status is determined!!SEX!!Female","Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN","Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone","Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone","Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone","Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone","Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone","Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone","Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races","Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race)","Population for whom poverty status is determined!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino","Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT","Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over","Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Less than high school graduate","Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!High school graduate (includes equivalency)","Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Some college, associate's degree","Population for whom poverty status is determined!!EDUCATIONAL ATTAINMENT!!Population 25 years and over!!Bachelor's degree or higher","Population for whom poverty status is determined!!EMPLOYMENT STATUS","Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over","Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed","Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed!!Male","Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Employed!!Female","Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed","Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed!!Male","Population for whom poverty status is determined!!EMPLOYMENT STATUS!!Civilian labor force 16 years and over!!Unemployed!!Female","Population for whom poverty status is determined!!WORK EXPERIENCE","Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over","Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over!!Worked full-time, year-round in the past 12 months","Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over!!Worked part-time or part-year in the past 12 months","Population for whom poverty status is determined!!WORK EXPERIENCE!!Population 16 years and over!!Did not work","Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS","Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!50 percent of poverty level","Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!125 percent of poverty level","Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!150 percent of poverty level","Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!185 percent of poverty level","Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!200 percent of poverty level","Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!300 percent of poverty level","Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!400 percent of poverty level","Population for whom poverty status is determined!!ALL INDIVIDUALS WITH INCOME BELOW THE FOLLOWING POVERTY RATIOS!!500 percent of poverty level","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Male","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Female","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!15 years","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!16 to 17 years","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!18 to 24 years","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!25 to 34 years","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!35 to 44 years","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!45 to 54 years","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!55 to 64 years","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!65 to 74 years","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!75 years and over","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Mean income deficit for unrelated individuals (dollars)","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Worked full-time, year-round in the past 12 months","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Worked less than full-time, year-round in the past 12 months","UNRELATED INDIVIDUALS FOR WHOM POVERTY STATUS IS DETERMINED!!Did not work"
"        Estimate","24,861","","4,345","1,507","2,838","4,279","18,002","9,032","8,970","3,428","2,514","","12,655","12,206","","15,914","4,020","60","463","7","2,241","2,156","9,302","10,376","","19,214","2,572","2,864","4,013","9,765","","15,196","14,488","8,099","6,389","708","498","210","","20,961","11,241","4,211","5,509","","3,055","6,645","7,544","8,634","9,168","13,393","16,210","17,692","11,209","6,828","4,381","0","0","593","5,125","2,037","1,163","1,137","739","415","7,253","6,509","2,353","2,347"
"        Margin of Error","±1,896","","±735","±412","±540","±715","±1,370","±918","±1,204","±455","±409","","±1,145","±1,187","","±1,399","±649","±69","±157","±9","±718","±1,112","±1,498","±1,238","","±1,434","±372","±639","±656","±1,024","","±1,145","±1,117","±756","±670","±254","±224","±84","","±1,543","±1,083","±457","±848","","±748","±1,232","±1,273","±1,277","±1,313","±1,571","±1,592","±1,663","±1,317","±839","±677","±26","±26","±288","±807","±511","±434","±350","±259","±166","±708","±918","±351","±554"
"    Below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","5,949","","1,870","813","1,057","1,870","3,479","1,629","1,850","887","600","","2,475","3,474","","2,803","1,951","43","121","0","232","799","2,571","1,178","","3,453","965","915","836","737","","1,473","1,061","339","722","412","336","76","","4,263","321","1,228","2,714","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","2,346","1,368","978","0","0","317","563","271","180","677","160","178","(X)","126","653","1,567"
"        Margin of Error","±1,281","","±531","±350","±337","±531","±740","±386","±513","±294","±258","","±517","±979","","±730","±643","±67","±76","±26","±141","±591","±851","±434","","±759","±231","±361","±352","±289","","±350","±281","±137","±209","±197","±189","±63","","±962","±133","±331","±788","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±502","±380","±246","±26","±26","±220","±203","±153","±124","±304","±102","±131","(X)","±80","±218","±493"
"    Percent below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","23.9%","","43.0%","53.9%","37.2%","43.7%","19.3%","18.0%","20.6%","25.9%","23.9%","","19.6%","28.5%","","17.6%","48.5%","71.7%","26.1%","0.0%","10.4%","37.1%","27.6%","11.4%","","18.0%","37.5%","31.9%","20.8%","7.5%","","9.7%","7.3%","4.2%","11.3%","58.2%","67.5%","36.2%","","20.3%","2.9%","29.2%","49.3%","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","20.9%","20.0%","22.3%","-","-","53.5%","11.0%","13.3%","15.5%","59.5%","21.7%","42.9%","(X)","1.9%","27.8%","66.8%"
"        Margin of Error","±4.3","","±10.1","±13.8","±11.3","±10.1","±3.5","±3.8","±4.5","±7.8","±9.1","","±3.6","±6.4","","±4.2","±12.0","±51.3","±14.3","±100.0","±6.8","±18.8","±6.7","±3.8","","±3.4","±7.4","±9.2","±7.2","±3.0","","±2.3","±1.9","±1.7","±3.0","±15.3","±16.8","±26.0","","±3.9","±1.1","±6.6","±8.9","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±3.1","±4.6","±4.5","**","**","±16.1","±4.0","±6.2","±10.7","±16.3","±13.8","±21.8","(X)","±1.2","±8.0","±11.0"
"ZCTA5 78703","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","20,276","","3,623","1,151","2,472","3,622","14,058","5,179","8,879","4,050","2,595","","10,495","9,781","","17,923","199","9","1,393","0","173","579","1,618","16,734","","15,775","213","508","1,740","13,314","","12,813","12,313","7,072","5,241","500","102","398","","16,980","9,227","4,094","3,659","","542","1,343","1,568","2,198","2,759","4,466","6,313","7,530","6,920","3,807","3,113","0","1","367","2,881","1,244","692","763","574","398","6,586","3,928","1,939","1,053"
"        Margin of Error","±1,595","","±421","±263","±336","±421","±1,394","±766","±948","±509","±421","","±870","±926","","±1,535","±126","±12","±359","±26","±120","±251","±425","±1,548","","±1,314","±113","±188","±422","±1,194","","±1,343","±1,140","±784","±607","±373","±60","±371","","±1,448","±1,002","±668","±487","","±171","±453","±486","±494","±584","±808","±1,267","±1,399","±1,017","±697","±518","±26","±3","±193","±620","±456","±277","±201","±181","±154","±2,507","±651","±507","±271"
"    Below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","1,273","","104","84","20","103","1,131","565","566","85","38","","764","509","","903","4","2","260","0","50","54","150","816","","1,019","71","70","53","825","","742","689","480","209","53","20","33","","1,170","404","373","393","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","1,027","641","386","0","1","133","368","388","32","67","13","25","(X)","367","336","324"
"        Margin of Error","±449","","±89","±82","±21","±89","±425","±183","±412","±66","±35","","±417","±184","","±432","±6","±5","±115","±26","±43","±51","±87","±434","","±439","±82","±75","±59","±431","","±399","±391","±397","±95","±52","±30","±43","","±422","±396","±122","±159","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±413","±407","±156","±26","±3","±86","±153","±398","±34","±62","±16","±31","(X)","±394","±119","±149"
"    Percent below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","6.3%","","2.9%","7.3%","0.8%","2.8%","8.0%","10.9%","6.4%","2.1%","1.5%","","7.3%","5.2%","","5.0%","2.0%","22.2%","18.7%","-","28.9%","9.3%","9.3%","4.9%","","6.5%","33.3%","13.8%","3.0%","6.2%","","5.8%","5.6%","6.8%","4.0%","10.6%","19.6%","8.3%","","6.9%","4.4%","9.1%","10.7%","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","14.8%","16.8%","12.4%","-","100.0%","36.2%","12.8%","31.2%","4.6%","8.8%","2.3%","6.3%","(X)","9.3%","17.3%","30.8%"
"        Margin of Error","±2.0","","±2.5","±7.0","±0.9","±2.5","±2.7","±3.5","±4.4","±1.7","±1.4","","±3.7","±1.8","","±2.3","±4.0","±60.4","±7.2","**","±26.4","±9.2","±5.4","±2.4","","±2.5","±31.5","±13.8","±3.5","±2.9","","±2.8","±3.0","±5.2","±1.8","±13.5","±30.0","±15.1","","±2.2","±4.1","±3.2","±4.2","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±4.6","±9.0","±5.2","**","±100.0","±11.7","±5.0","±23.8","±4.9","±7.7","±3.0","±7.2","(X)","±9.3","±6.7","±12.1"
"ZCTA5 78704","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","50,009","","6,265","2,328","3,937","6,206","39,614","20,455","19,159","5,764","4,130","","25,735","24,274","","41,474","1,835","343","1,470","70","971","3,846","13,488","31,254","","38,918","2,417","3,699","7,086","25,716","","36,549","34,907","18,496","16,411","1,642","779","863","","44,425","27,328","10,270","6,827","","3,090","6,675","8,002","10,397","11,269","17,085","22,133","27,407","24,330","12,956","11,374","36","23","2,986","11,102","4,527","2,128","1,888","1,052","588","7,906","16,463","5,225","2,642"
"        Margin of Error","±2,483","","±900","±456","±668","±903","±1,974","±1,446","±1,448","±560","±418","","±1,452","±1,599","","±2,421","±730","±256","±350","±91","±405","±870","±1,871","±1,894","","±1,811","±509","±621","±771","±1,348","","±1,924","±1,680","±1,097","±1,142","±989","±446","±637","","±2,066","±1,403","±1,355","±629","","±701","±1,211","±1,205","±1,234","±1,194","±1,561","±1,673","±1,964","±1,366","±957","±951","±62","±37","±527","±1,117","±886","±362","±410","±236","±193","±719","±1,126","±927","±366"
"    Below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","5,698","","1,370","405","965","1,311","3,833","2,204","1,629","783","495","","2,165","3,533","","4,638","529","119","93","70","164","85","2,291","2,777","","3,130","607","593","835","1,095","","2,364","2,006","650","1,356","358","124","234","","4,478","692","1,733","2,053","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","3,422","1,376","2,046","36","23","898","783","436","302","567","283","94","(X)","567","1,235","1,620"
"        Margin of Error","±948","","±533","±252","±424","±527","±642","±466","±412","±197","±158","","±370","±889","","±935","±414","±190","±79","±91","±110","±68","±715","±558","","±478","±195","±209","±374","±249","","±569","±519","±209","±498","±165","±66","±146","","±674","±269","±523","±361","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±623","±309","±534","±62","±37","±296","±233","±332","±145","±184","±130","±71","(X)","±268","±416","±320"
"    Percent below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","11.4%","","21.9%","17.4%","24.5%","21.1%","9.7%","10.8%","8.5%","13.6%","12.0%","","8.4%","14.6%","","11.2%","28.8%","34.7%","6.3%","100.0%","16.9%","2.2%","17.0%","8.9%","","8.0%","25.1%","16.0%","11.8%","4.3%","","6.5%","5.7%","3.5%","8.3%","21.8%","15.9%","27.1%","","10.1%","2.5%","16.9%","30.1%","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","14.1%","10.6%","18.0%","100.0%","100.0%","30.1%","7.1%","9.6%","14.2%","30.0%","26.9%","16.0%","(X)","3.4%","23.6%","61.3%"
"        Margin of Error","±1.7","","±7.3","±9.8","±9.2","±7.3","±1.5","±2.1","±2.0","±3.3","±3.7","","±1.4","±3.1","","±1.9","±19.0","±40.7","±5.1","±41.7","±11.7","±1.9","±4.8","±1.6","","±1.2","±7.0","±5.6","±4.9","±1.0","","±1.4","±1.4","±1.1","±2.7","±16.8","±12.1","±27.1","","±1.4","±1.0","±4.6","±4.5","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±2.4","±2.3","±4.0","±58.2","±72.8","±8.5","±2.0","±6.9","±6.6","±9.2","±10.1","±11.6","(X)","±1.6","±7.0","±7.7"
"ZCTA5 78705","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","20,252","","572","167","405","572","19,194","17,102","2,092","746","486","","10,477","9,775","","13,776","475","44","4,067","0","504","1,386","3,448","11,331","","6,764","247","718","926","4,873","","10,940","10,050","5,042","5,008","890","589","301","","19,825","4,643","9,238","5,944","","9,834","12,304","12,974","13,871","14,183","15,807","16,995","17,841","16,359","8,646","7,713","0","0","11,858","3,387","358","229","216","189","122","10,053","3,313","8,051","4,995"
"        Margin of Error","±1,337","","±181","±97","±149","±181","±1,291","±1,158","±430","±192","±136","","±879","±1,066","","±1,163","±181","±45","±501","±30","±178","±572","±779","±991","","±740","±176","±303","±316","±519","","±977","±881","±537","±688","±283","±190","±180","","±1,329","±558","±872","±787","","±1,001","±1,103","±1,108","±1,278","±1,291","±1,241","±1,333","±1,308","±1,017","±827","±881","±30","±30","±945","±546","±153","±132","±101","±89","±57","±277","±517","±771","±736"
"    Below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","11,715","","20","13","7","20","11,634","11,347","287","110","61","","5,973","5,742","","7,052","294","14","3,219","0","268","868","1,789","5,697","","1,247","18","253","239","737","","4,192","3,648","1,703","1,945","544","412","132","","11,695","309","6,322","5,064","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","10,899","5,610","5,289","0","0","9,796","852","56","117","32","20","26","(X)","291","5,979","4,629"
"        Margin of Error","±1,077","","±18","±20","±10","±18","±1,071","±1,055","±121","±71","±45","","±751","±899","","±969","±139","±23","±461","±30","±145","±346","±469","±777","","±333","±13","±168","±149","±222","","±635","±586","±354","±436","±195","±169","±91","","±1,074","±170","±743","±722","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±1,019","±763","±856","±30","±30","±983","±292","±44","±116","±30","±33","±38","(X)","±164","±732","±680"
"    Percent below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","57.8%","","3.5%","7.8%","1.7%","3.5%","60.6%","66.3%","13.7%","14.7%","12.6%","","57.0%","58.7%","","51.2%","61.9%","31.8%","79.1%","-","53.2%","62.6%","51.9%","50.3%","","18.4%","7.3%","35.2%","25.8%","15.1%","","38.3%","36.3%","33.8%","38.8%","61.1%","69.9%","43.9%","","59.0%","6.7%","68.4%","85.2%","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","66.6%","64.9%","68.6%","-","-","82.6%","25.2%","15.6%","51.1%","14.8%","10.6%","21.3%","(X)","8.8%","74.3%","92.7%"
"        Margin of Error","±3.3","","±3.0","±12.2","±2.7","±3.0","±3.3","±3.6","±6.0","±8.9","±10.0","","±4.3","±5.2","","±4.2","±15.1","±53.9","±5.2","**","±20.8","±23.1","±10.8","±4.3","","±3.8","±7.0","±20.8","±10.7","±3.9","","±4.2","±4.3","±5.6","±6.5","±14.0","±13.8","±29.9","","±3.3","±3.6","±4.9","±4.0","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±3.4","±4.4","±5.5","**","**","±3.5","±7.9","±12.4","±30.7","±12.4","±17.0","±26.7","(X)","±5.1","±4.9","±2.4"
"ZCTA5 78712","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","0","","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","0","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-","0","0","0"
"        Margin of Error","±14","","±14","±14","±14","±14","±14","±14","±14","±14","±14","","±14","±14","","±14","±14","±14","±14","±14","±14","±14","±14","±14","","±14","±14","±14","±14","±14","","±14","±14","±14","±14","±14","±14","±14","","±14","±14","±14","±14","","±14","±14","±14","±14","±14","±14","±14","±14","±14","±14","±14","±14","±14","±14","±14","±14","±14","±14","±14","±14","**","±14","±14","±14"
"    Below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","0","","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0","0","","0","0","0","0","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","0","0","0","0","0","0","0","0","0","0","0","0","(X)","0","0","0"
"        Margin of Error","±14","","±14","±14","±14","±14","±14","±14","±14","±14","±14","","±14","±14","","±14","±14","±14","±14","±14","±14","±14","±14","±14","","±14","±14","±14","±14","±14","","±14","±14","±14","±14","±14","±14","±14","","±14","±14","±14","±14","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±14","±14","±14","±14","±14","±14","±14","±14","±14","±14","±14","±14","(X)","±14","±14","±14"
"    Percent below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","-","","-","-","-","-","-","-","-","-","-","","-","-","","-","-","-","-","-","-","-","-","-","","-","-","-","-","-","","-","-","-","-","-","-","-","","-","-","-","-","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","-","-","-","-","-","-","-","-","-","-","-","-","(X)","-","-","-"
"        Margin of Error","**","","**","**","**","**","**","**","**","**","**","","**","**","","**","**","**","**","**","**","**","**","**","","**","**","**","**","**","","**","**","**","**","**","**","**","","**","**","**","**","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","**","**","**","**","**","**","**","**","**","**","**","**","(X)","**","**","**"
"ZCTA5 78719","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","1,651","","368","94","274","368","1,019","386","633","345","264","","811","840","","922","103","0","0","0","576","50","1,265","271","","1,186","593","369","178","46","","850","827","449","378","23","8","15","","1,338","576","300","462","","76","139","284","544","651","1,182","1,416","1,552","149","70","79","0","0","0","26","21","6","72","17","7","N","73","26","50"
"        Margin of Error","±382","","±176","±115","±125","±176","±241","±121","±182","±95","±76","","±208","±208","","±333","±105","±14","±14","±14","±242","±46","±342","±188","","±274","±177","±145","±76","±39","","±205","±205","±130","±113","±27","±11","±24","","±306","±163","±142","±151","","±63","±132","±217","±274","±341","±367","±363","±384","±105","±60","±54","±14","±14","±14","±29","±35","±10","±52","±21","±9","N","±79","±27","±33"
"    Below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","132","","44","0","44","44","88","30","58","0","0","","53","79","","80","12","0","0","0","40","0","108","24","","84","63","17","4","0","","54","50","18","32","4","4","0","","100","0","58","42","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","39","6","33","0","0","0","26","0","0","13","0","0","(X)","0","20","19"
"        Margin of Error","±135","","±88","±14","±88","±88","±71","±29","±63","±14","±14","","±71","±67","","±123","±18","±14","±14","±14","±37","±14","±122","±28","","±67","±60","±22","±9","±14","","±49","±43","±28","±33","±9","±9","±14","","±85","±14","±55","±37","","(X)","(X)","(X)","(X)","(X)","(X)","(X)","(X)","±35","±9","±31","±14","±14","±14","±29","±14","±14","±19","±14","±14","(X)","±14","±24","±21"
"    Percent below poverty level","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
