"Label (Grouping)","Population 16 years and over","Population 16 years and over!!AGE","Population 16 years and over!!AGE!!16 to 19 years","Population 16 years and over!!AGE!!20 to 24 years","Population 16 years and over!!AGE!!25 to 29 years","Population 16 years and over!!AGE!!30 to 34 years","Population 16 years and over!!AGE!!35 to 44 years","Population 16 years and over!!AGE!!45 to 54 years","Population 16 years and over!!AGE!!55 to 59 years","Population 16 years and over!!AGE!!60 to 64 years","Population 16 years and over!!AGE!!65 to 74 years","Population 16 years and over!!AGE!!75 years and over","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Black or African American alone","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!American Indian and Alaska Native alone","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Asian alone","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Native Hawaiian and Other Pacific Islander alone","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Some other race alone","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Two or more races","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!Hispanic or Latino origin (of any race)","Population 16 years and over!!RACE AND HISPANIC OR LATINO ORIGIN!!White alone, not Hispanic or Latino","Population 20 to 64 years","Population 20 to 64 years!!SEX","Population 20 to 64 years!!SEX!!Male","Population 20 to 64 years!!SEX!!Female","Population 20 to 64 years!!SEX!!Female!!With own children under 18 years","Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years only","Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children under 6 years and 6 to 17  years","Population 20 to 64 years!!SEX!!Female!!With own children under 18 years!!With own children 6 to 17 years only","Population 20 to 64 years!!POVERTY STATUS IN THE PAST 12 MONTHS","Population 20 to 64 years!!POVERTY STATUS IN THE PAST 12 MONTHS!!Below poverty level","Population 20 to 64 years!!POVERTY STATUS IN THE PAST 12 MONTHS!!At or above the poverty level","Population 20 to 64 years!!DISABILITY STATUS","Population 20 to 64 years!!DISABILITY STATUS!!With any disability","EDUCATIONAL ATTAINMENT","EDUCATIONAL ATTAINMENT!!Population 25 to 64 years","EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Less than high school graduate","EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!High school graduate (includes equivalency)","EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Some college or associate's degree","EDUCATIONAL ATTAINMENT!!Population 25 to 64 years!!Bachelor's degree or higher"
"        Margin of Error","±2.2","","±3.0","±3.3","±6.2","±8.3","±12.4","±16.1","±21.3","±25.1","±20.1","±12.6","","±2.5","±5.2","±39.2","±6.5","±82.3","±10.9","±8.8","±4.6","±3.0","±3.1","","±4.0","±4.8","±21.0","±33.3","±62.7","±28.1","","±4.8","±4.0","","±11.8","","±5.0","±33.0","±21.5","±12.2","±5.5"
"    Unemployment rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","9.5%","","15.7%","9.6%","3.3%","3.5%","9.0%","12.3%","13.9%","25.0%","0.0%","0.0%","","7.7%","17.6%","0.0%","9.5%","-","8.5%","19.1%","9.1%","8.0%","8.0%","","10.5%","5.7%","28.2%","0.0%","0.0%","41.1%","","13.3%","5.4%","","16.5%","","6.2%","15.1%","15.5%","2.6%","5.2%"
"        Margin of Error","±1.8","","±4.5","±2.5","±2.1","±4.5","±12.9","±13.4","±20.9","±25.0","±27.9","±76.1","","±2.1","±7.1","±56.6","±5.8","**","±6.4","±8.9","±4.5","±2.4","±1.8","","±2.8","±2.6","±33.9","±42.6","±62.7","±45.0","","±4.4","±2.6","","±15.3","","±3.0","±27.6","±24.4","±3.8","±2.3"
"ZCTA5 78712","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","887","","524","337","17","9","0","0","0","0","0","0","","617","169","0","37","0","17","47","215","446","363","","199","164","0","0","0","0","","0","0","","0","","26","0","0","0","26"
"        Margin of Error","±331","","±243","±142","±26","±18","±14","±14","±14","±14","±14","±14","","±239","±98","±14","±30","±14","±26","±49","±126","±160","±160","","±155","±121","±14","±14","±14","±14","","±14","±14","","±14","","±26","±14","±14","±14","±26"
"    Labor Force Participation Rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","29.5%","","21.6%","39.2%","100.0%","0.0%","-","-","-","-","-","-","","30.5%","27.2%","-","24.3%","-","0.0%","40.4%","17.7%","35.7%","41.0%","","38.2%","44.5%","-","-","-","-","","-","-","","-","","65.4%","-","-","-","65.4%"
"        Margin of Error","±12.2","","±10.6","±17.8","±84.6","±100.0","**","**","**","**","**","**","","±8.6","±14.4","**","±67.0","**","±84.6","±36.3","±14.8","±10.9","±11.5","","±7.3","±22.0","**","**","**","**","","**","**","","**","","±65.4","**","**","**","±65.4"
"    Employment/Population Ratio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","20.1%","","12.4%","31.2%","47.1%","0.0%","-","-","-","-","-","-","","19.9%","21.3%","-","0.0%","-","0.0%","40.4%","13.0%","23.3%","31.1%","","29.1%","33.5%","-","-","-","-","","-","-","","-","","30.8%","-","-","-","30.8%"
"        Margin of Error","±5.2","","±5.4","±7.9","±52.9","±100.0","**","**","**","**","**","**","","±6.2","±17.8","**","±57.4","**","±84.6","±36.3","±16.1","±5.5","±6.9","","±11.8","±11.0","**","**","**","**","","**","**","","**","","±69.2","**","**","**","±69.2"
"    Unemployment rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","32.1%","","42.5%","20.5%","52.9%","-","-","-","-","-","-","-","","34.6%","21.7%","-","100.0%","-","-","0.0%","26.3%","34.6%","24.2%","","23.7%","24.7%","-","-","-","-","","-","-","","-","","52.9%","-","-","-","52.9%"
"        Margin of Error","±18.3","","±10.8","±31.0","±52.9","**","**","**","**","**","**","**","","±20.5","±41.3","**","±100.0","**","**","±80.1","±60.6","±17.6","±28.3","","±30.6","±45.0","**","**","**","**","","**","**","","**","","±52.9","**","**","**","±52.9"
"ZCTA5 78719","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","1,490","","112","85","201","138","204","210","195","81","184","80","","838","122","6","0","0","479","45","1,051","296","1,114","","663","451","139","13","35","91","","84","890","","112","","1,029","387","399","195","48"
"        Margin of Error","±337","","±69","±72","±80","±92","±86","±110","±78","±45","±63","±56","","±303","±118","±12","±14","±14","±164","±38","±237","±199","±264","","±182","±98","±59","±22","±35","±52","","±67","±227","","±48","","±247","±127","±162","±78","±39"
"    Labor Force Participation Rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","57.0%","","58.9%","37.6%","84.6%","29.7%","72.1%","78.6%","73.3%","70.4%","15.8%","0.0%","","55.0%","44.3%","0.0%","-","-","64.1%","62.2%","62.8%","36.5%","67.8%","","63.7%","73.8%","54.0%","0.0%","74.3%","53.8%","","50.0%","80.1%","","61.6%","","70.3%","79.6%","62.4%","63.6%","87.5%"
"        Margin of Error","±7.0","","±29.6","±30.7","±10.8","±26.0","±17.2","±13.8","±15.6","±24.2","±18.3","±39.0","","±11.2","±28.1","±100.0","**","**","±9.7","±36.8","±7.3","±12.3","±7.3","","±10.7","±10.5","±27.4","±96.8","±43.5","±33.5","","±18.7","±8.4","","±22.7","","±7.9","±9.6","±16.3","±15.4","±23.8"
"    Employment/Population Ratio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","55.5%","","45.5%","37.6%","84.6%","29.7%","72.1%","76.7%","73.3%","70.4%","13.6%","0.0%","","54.1%","44.3%","0.0%","-","-","61.0%","62.2%","61.0%","35.1%","67.4%","","63.0%","73.8%","54.0%","0.0%","74.3%","53.8%","","45.2%","80.1%","","61.6%","","69.9%","79.6%","61.4%","63.6%","87.5%"
"        Margin of Error","±6.9","","±28.6","±30.7","±10.8","±26.0","±17.2","±15.0","±15.6","±24.2","±18.2","±39.0","","±11.2","±28.1","±100.0","**","**","±9.6","±36.8","±7.7","±11.8","±7.5","","±10.7","±10.5","±27.4","±96.8","±43.5","±33.5","","±23.4","±8.4","","±22.7","","±8.1","±9.6","±16.4","±15.4","±23.8"
"    Unemployment rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","2.7%","","22.7%","0.0%","0.0%","0.0%","0.0%","2.4%","0.0%","0.0%","13.8%","-","","1.7%","0.0%","-","-","-","4.9%","0.0%","2.9%","3.7%","0.5%","","0.9%","0.0%","0.0%","-","0.0%","0.0%","","9.5%","0.0%","","0.0%","","0.6%","0.0%","1.6%","0.0%","0.0%"
"        Margin of Error","±3.2","","±33.6","±61.7","±23.0","±54.5","±25.9","±6.0","±26.5","±46.2","±29.4","**","","±2.4","±47.5","**","**","**","±7.1","±65.9","±3.9","±5.8","±1.3","","±2.3","±12.6","±40.3","**","±68.4","±49.9","","±23.4","±6.1","","±42.0","","±1.4","±13.6","±4.1","±29.6","±53.8"
"ZCTA5 78721","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","9,343","","555","774","1,146","1,304","2,185","1,319","556","367","483","654","","5,157","2,037","110","149","0","1,400","490","3,868","3,125","7,651","","3,986","3,665","1,042","207","125","710","","1,311","6,340","","741","","6,877","1,268","1,433","1,223","2,953"
"        Margin of Error","±699","","±203","±230","±261","±291","±360","±236","±156","±117","±163","±146","","±552","±367","±85","±85","±22","±376","±264","±598","±425","±607","","±401","±398","±219","±100","±70","±203","","±362","±594","","±178","","±589","±291","±324","±248","±445"
"    Labor Force Participation Rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","70.5%","","45.0%","80.2%","91.4%","97.5%","78.8%","82.0%","52.9%","54.8%","15.7%","4.0%","","72.4%","58.4%","70.9%","100.0%","-","72.0%","87.1%","65.6%","82.8%","81.5%","","90.9%","71.3%","54.9%","55.1%","31.2%","59.0%","","50.3%","87.9%","","35.8%","","81.6%","65.7%","66.1%","88.6%","93.2%"
"        Margin of Error","±3.4","","±18.5","±18.0","±4.7","±2.1","±6.4","±7.9","±13.5","±17.7","±12.5","±3.3","","±4.4","±7.5","±32.8","±25.6","**","±9.1","±9.6","±5.8","±5.7","±3.4","","±3.5","±5.5","±13.1","±21.3","±28.9","±18.7","","±13.1","±2.5","","±14.2","","±3.0","±10.0","±9.6","±5.2","±3.5"
"    Employment/Population Ratio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","67.0%","","37.5%","78.4%","88.5%","94.8%","72.1%","81.3%","44.1%","54.8%","15.7%","4.0%","","69.0%","54.9%","70.9%","100.0%","-","67.5%","84.3%","60.7%","80.8%","77.8%","","86.6%","68.2%","51.5%","55.1%","31.2%","54.1%","","39.4%","85.7%","","35.8%","","77.7%","59.5%","62.1%","84.9%","90.1%"
"        Margin of Error","±3.7","","±14.7","±18.0","±5.9","±4.6","±7.0","±7.9","±13.7","±17.7","±12.5","±3.3","","±4.5","±8.3","±32.8","±25.6","**","±8.7","±12.1","±5.4","±5.9","±3.7","","±4.0","±5.9","±13.3","±21.3","±28.9","±18.8","","±10.0","±2.7","","±14.2","","±3.5","±11.7","±10.0","±7.2","±4.1"
"    Unemployment rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","4.7%","","16.8%","2.3%","1.7%","2.8%","8.5%","0.7%","16.7%","0.0%","0.0%","0.0%","","4.8%","4.9%","0.0%","0.0%","-","6.3%","3.3%","7.5%","2.5%","4.3%","","4.4%","4.3%","6.1%","0.0%","0.0%","8.4%","","21.7%","2.3%","","0.0%","","4.6%","9.4%","6.0%","4.2%","2.7%"
"        Margin of Error","±2.3","","±11.4","±3.8","±2.9","±4.1","±5.5","±1.2","±21.4","±19.9","±40.0","±68.4","","±3.3","±6.1","±39.5","±25.6","**","±4.4","±5.4","±4.6","±1.8","±2.5","","±3.2","±3.0","±8.8","±31.4","±55.9","±11.9","","±14.5","±1.7","","±15.6","","±2.9","±10.1","±7.2","±5.0","±2.3"
"ZCTA5 78722","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","5,961","","87","318","1,201","858","1,232","673","340","509","489","254","","4,547","661","15","187","0","240","311","1,195","3,788","5,131","","2,556","2,575","451","139","148","164","","519","4,551","","275","","4,813","186","475","775","3,377"
"        Margin of Error","±530","","±45","±120","±298","±237","±246","±163","±117","±238","±106","±110","","±402","±205","±26","±99","±20","±162","±217","±349","±342","±505","","±343","±318","±97","±80","±76","±66","","±167","±505","","±135","","±488","±83","±234","±193","±377"
"    Labor Force Participation Rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","79.2%","","39.1%","90.6%","92.8%","94.5%","92.6%","88.6%","70.0%","55.6%","42.7%","3.1%","","84.8%","47.0%","100.0%","63.1%","-","81.7%","72.0%","82.8%","83.9%","87.1%","","91.8%","82.5%","74.1%","88.5%","47.3%","86.0%","","66.7%","90.6%","","26.2%","","86.9%","51.1%","57.1%","88.0%","92.8%"
"        Margin of Error","±3.5","","±23.6","±10.2","±5.8","±3.5","±3.5","±7.7","±17.1","±15.3","±13.0","±4.7","","±3.3","±17.0","±90.1","±20.8","**","±17.8","±18.3","±8.5","±3.8","±3.3","","±3.8","±5.8","±15.1","±9.0","±34.2","±13.3","","±14.6","±3.4","","±15.6","","±3.5","±23.2","±15.9","±6.6","±2.4"
"    Employment/Population Ratio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","74.6%","","17.2%","73.0%","87.2%","85.5%","88.9%","88.6%","70.0%","55.6%","40.9%","3.1%","","80.6%","38.0%","100.0%","63.1%","-","81.7%","65.0%","80.1%","79.3%","82.3%","","85.4%","79.3%","73.2%","85.6%","47.3%","86.0%","","56.5%","86.4%","","26.2%","","83.0%","51.1%","52.2%","86.6%","88.2%"
"        Margin of Error","±3.8","","±18.2","±13.7","±7.1","±6.5","±5.0","±7.7","±17.1","±15.3","±13.2","±4.7","","±3.8","±16.2","±90.1","±20.8","**","±17.8","±14.3","±8.7","±4.2","±3.8","","±5.3","±6.3","±15.2","±11.7","±34.2","±13.3","","±15.7","±3.8","","±15.6","","±4.0","±23.2","±14.9","±6.9","±3.6"
"    Unemployment rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","5.7%","","46.4%","19.4%","6.0%","9.5%","4.0%","0.0%","0.0%","0.0%","4.3%","0.0%","","4.8%","19.3%","0.0%","0.0%","-","0.0%","9.8%","2.7%","5.5%","5.5%","","7.0%","3.8%","1.2%","3.3%","0.0%","0.0%","","15.3%","4.7%","","0.0%","","4.5%","0.0%","8.5%","1.6%","5.0%"
"        Margin of Error","±2.6","","±39.3","±15.3","±5.6","±6.7","±4.2","±7.3","±17.1","±14.7","±6.8","±100.0","","±2.5","±18.5","±90.1","±30.7","**","±20.3","±10.6","±2.9","±3.0","±2.8","","±3.9","±3.7","±2.3","±6.8","±41.7","±26.8","","±13.4","±2.8","","±41.1","","±2.4","±35.5","±13.3","±2.4","±3.0"
"ZCTA5 78723","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","29,685","","1,098","1,463","4,170","3,967","7,330","4,255","1,966","1,552","2,603","1,281","","19,071","4,275","163","1,000","0","3,634","1,542","10,196","13,558","24,703","","13,151","11,552","3,845","1,284","1,105","1,456","","3,010","21,564","","2,198","","23,240","3,279","3,733","4,776","11,452"
"        Margin of Error","±1,473","","±257","±268","±562","±500","±714","±664","±327","±252","±653","±226","","±1,375","±660","±109","±309","±30","±942","±383","±1,105","±1,034","±1,263","","±987","±679","±443","±274","±252","±296","","±422","±1,238","","±400","","±1,280","±629","±543","±647","±923"
"    Labor Force Participation Rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","75.2%","","38.7%","86.3%","88.9%","86.0%","87.8%","88.1%","68.0%","63.7%","34.9%","8.0%","","79.7%","55.1%","100.0%","79.7%","-","75.1%","69.5%","76.6%","80.6%","84.6%","","87.6%","81.1%","79.2%","86.2%","71.3%","79.1%","","50.8%","89.8%","","40.1%","","84.4%","66.7%","72.5%","84.7%","93.3%"
"        Margin of Error","±2.4","","±13.0","±4.7","±4.4","±5.1","±3.4","±4.2","±7.4","±9.4","±7.5","±4.8","","±2.6","±6.7","±23.8","±8.2","**","±6.1","±12.3","±3.7","±2.8","±2.2","","±2.7","±3.0","±5.1","±6.2","±11.8","±7.9","","±9.0","±1.9","","±7.2","","±2.3","±7.8","±6.7","±4.6","±1.7"
"    Employment/Population Ratio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","72.7%","","37.0%","83.3%","86.1%","84.8%","84.4%","83.4%","66.0%","63.0%","34.1%","8.0%","","77.6%","51.1%","100.0%","77.3%","-","71.7%","68.7%","74.8%","78.0%","81.7%","","85.1%","77.9%","76.7%","80.9%","71.1%","77.3%","","44.4%","87.4%","","31.6%","","81.6%","63.0%","69.8%","80.6%","91.2%"
"        Margin of Error","±2.4","","±12.6","±5.6","±4.9","±5.0","±3.7","±4.8","±7.4","±9.5","±7.7","±4.8","","±2.7","±7.0","±23.8","±8.6","**","±6.3","±12.2","±3.9","±2.9","±2.3","","±2.9","±3.1","±5.3","±6.7","±11.7","±8.3","","±8.9","±2.0","","±7.4","","±2.4","±7.5","±6.7","±5.2","±2.0"
"    Unemployment rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","3.3%","","4.5%","3.6%","3.2%","1.4%","3.6%","5.3%","3.0%","1.2%","2.4%","0.0%","","2.8%","7.3%","0.0%","0.9%","-","4.5%","1.0%","2.4%","3.2%","3.3%","","2.8%","3.9%","3.2%","6.1%","0.3%","2.3%","","12.6%","2.6%","","21.2%","","3.3%","5.5%","3.8%","4.8%","2.1%"
"        Margin of Error","±0.9","","±5.2","±2.9","±2.0","±1.3","±1.8","±3.2","±2.9","±2.0","±3.0","±33.9","","±1.1","±4.1","±23.8","±1.4","**","±3.2","±1.7","±1.3","±1.4","±1.0","","±1.2","±1.5","±1.9","±4.8","±0.9","±2.2","","±5.7","±0.9","","±12.9","","±1.0","±3.4","±3.6","±2.4","±0.9"
"ZCTA5 78724","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"    Total","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","17,083","","1,397","1,988","1,723","2,434","4,287","2,640","877","526","835","376","","6,120","3,964","187","87","20","5,472","1,233","10,559","2,194","14,475","","7,332","7,143","3,581","820","778","1,983","","1,957","11,500","","1,353","","12,487","4,211","3,671","2,445","2,160"
"        Margin of Error","±1,454","","±307","±361","±457","±473","±858","±590","±249","±235","±234","±159","","±926","±587","±103","±58","±29","±1,158","±747","±1,264","±331","±1,317","","±875","±731","±524","±394","±249","±355","","±394","±1,274","","±452","","±1,165","±692","±608","±572","±449"
"    Labor Force Participation Rate","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"        Estimate","69.0%","","46.3%","65.9%","80.8%","75.7%","76.4%","73.5%","79.4%","64.6%","38.8%","7.2%","","67.2%","67.0%","94.7%","90.8%","35.0%","68.3%","82.9%","70.8%","66.4%","74.6%","","76.7%","72.4%","71.7%","87.6%","51.3%","73.1%","","57.5%","84.1%","","66.6%","","76.0%","69.6%","68.9%","82.7%","92.6%"
"        Margin of Error","±4.0","","±12.1","±8.5","±9.6","±6.1","±6.7","±9.0","±8.0","±22.0","±17.5","±9.8","","±4.9","±8.4","±8.2","±11.6","±65.0","±5.7","±10.4","±4.3","±8.0","±3.9","","±5.6","±5.0","±6.5","±7.7","±17.3","±9.7","","±9.1","±3.5","","±13.6","","±4.6","±8.2","±8.1","±6.8","±4.9"
"    Employment/Population Ratio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
